"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","series_yrs","first_yes_date","yeartype","dop","year","resident","present_jan1","ind_phen_year"
20765,33.632149,-117.55545,358,"Setophaga","petechia","yellow warbler","Animalia",88476,293,"Calls or song (birds)",2025,4,10,100,2460776,7,"88476_Calls or song (birds)","Adults observed","CA",9,2025-04-10,"calendar",100,2025,FALSE,0,"88476_Calls or song (birds)_2025"
21729,44.913651,-69.939186,243,"Gavia","immer","common loon","Animalia",95310,292,"Live individuals",2025,7,5,186,2460862,29,"95310_Live individuals","Adults observed","ME",9,2025-07-05,"calendar",186,2025,FALSE,0,"95310_Live individuals_2025"
22858,38.09404,-122.37149,1124,"Tachycineta","bicolor","tree swallow","Animalia",103160,292,"Live individuals",2025,1,13,13,2460689,7,"103160_Live individuals","Adults observed","CA",10,2025-01-13,"calendar",13,2025,FALSE,0,"103160_Live individuals_2025"
17414,42.936153,-73.433449,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",103211,292,"Live individuals",2025,4,30,120,2460796,1,"103211_Live individuals","Adults observed","NY",10,2025-04-30,"calendar",120,2025,FALSE,0,"103211_Live individuals_2025"
23690,44.966442,-70.773682,243,"Gavia","immer","common loon","Animalia",111658,292,"Live individuals",2025,5,31,151,2460827,NA,"111658_Live individuals","Adults observed","ME",9,2025-05-31,"calendar",151,2025,FALSE,0,"111658_Live individuals_2025"
2803,39.971001,-105.397003,1095,"Chordeiles","minor","common nighthawk","Animalia",122048,292,"Live individuals",2025,6,27,178,2460854,4,"122048_Live individuals","Adults observed","CO",9,2025-06-27,"calendar",178,2025,FALSE,0,"122048_Live individuals_2025"
2803,39.971001,-105.397003,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",122051,292,"Live individuals",2025,2,28,59,2460735,11,"122051_Live individuals","Adults observed","CO",9,2025-02-28,"calendar",59,2025,FALSE,0,"122051_Live individuals_2025"
25568,45.140465,-93.312943,248,"Pandion","haliaetus","osprey","Animalia",123976,292,"Live individuals",2025,4,13,103,2460779,NA,"123976_Live individuals","Adults observed","MN",9,2025-04-13,"calendar",103,2025,FALSE,0,"123976_Live individuals_2025"
27026,43.413593,-70.810211,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",137519,292,"Live individuals",2025,4,30,120,2460796,NA,"137519_Live individuals","Adults observed","ME",9,2025-04-30,"calendar",120,2025,FALSE,0,"137519_Live individuals_2025"
27026,43.413593,-70.810211,360,"Icterus","galbula","Baltimore oriole","Animalia",137608,292,"Live individuals",2025,4,30,120,2460796,NA,"137608_Live individuals","Adults observed","ME",9,2025-04-30,"calendar",120,2025,FALSE,0,"137608_Live individuals_2025"
1447,42.176537,-85.892448,240,"Spinus","tristis","American goldfinch","Animalia",8332,310,"Fruit/seed consumption",2011,4,23,113,2455675,27,"8332_Fruit/seed consumption","Feeding","MI",9,2011-04-23,"calendar",113,2011,NA,NA,"8332_Fruit/seed consumption_2011"
1447,42.176537,-85.892448,245,"Poecile","atricapillus","black-capped chickadee","Animalia",8334,310,"Fruit/seed consumption",2011,4,15,105,2455667,19,"8334_Fruit/seed consumption","Feeding","MI",9,2011-04-15,"calendar",105,2011,NA,NA,"8334_Fruit/seed consumption_2011"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,294,"Singing individuals (birds)",2011,3,11,70,2455632,2,"10282_Singing individuals (birds)","Singing individuals","IL",15,2011-03-11,"calendar",70,2011,NA,NA,"10282_Singing individuals (birds)_2011"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,457,"Insect consumption",2011,5,9,129,2455691,2,"10282_Insect consumption","Feeding","IL",12,2011-05-09,"calendar",129,2011,NA,NA,"10282_Insect consumption_2011"
1419,42.011166,-88.503304,245,"Poecile","atricapillus","black-capped chickadee","Animalia",10283,294,"Singing individuals (birds)",2011,2,24,55,2455617,NA,"10283_Singing individuals (birds)","Singing individuals","IL",14,2011-02-24,"calendar",55,2011,NA,NA,"10283_Singing individuals (birds)_2011"
1419,42.011166,-88.503304,245,"Poecile","atricapillus","black-capped chickadee","Animalia",10283,310,"Fruit/seed consumption",2011,3,12,71,2455633,1,"10283_Fruit/seed consumption","Feeding","IL",13,2011-03-12,"calendar",71,2011,NA,NA,"10283_Fruit/seed consumption_2011"
5428,48.033489,-122.598724,240,"Spinus","tristis","American goldfinch","Animalia",11347,310,"Fruit/seed consumption",2011,5,1,121,2455683,NA,"11347_Fruit/seed consumption","Feeding","WA",14,2011-05-01,"calendar",121,2011,NA,NA,"11347_Fruit/seed consumption_2011"
5428,48.033489,-122.598724,245,"Poecile","atricapillus","black-capped chickadee","Animalia",11350,310,"Fruit/seed consumption",2011,4,17,107,2455669,NA,"11350_Fruit/seed consumption","Feeding","WA",13,2011-04-17,"calendar",107,2011,NA,NA,"11350_Fruit/seed consumption_2011"
5428,48.033489,-122.598724,362,"Junco","hyemalis","dark-eyed junco","Animalia",11351,310,"Fruit/seed consumption",2011,4,17,107,2455669,NA,"11351_Fruit/seed consumption","Feeding","WA",13,2011-04-17,"calendar",107,2011,NA,NA,"11351_Fruit/seed consumption_2011"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,310,"Fruit/seed consumption",2011,9,8,251,2455813,5,"16046_Fruit/seed consumption","Feeding","CO",10,2011-09-08,"calendar",251,2011,NA,NA,"16046_Fruit/seed consumption_2011"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,457,"Insect consumption",2011,9,22,265,2455827,4,"16046_Insect consumption","Feeding","CO",15,2011-09-22,"calendar",265,2011,NA,NA,"16046_Insect consumption_2011"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2011,10,13,286,2455848,4,"16047_Fruit/seed consumption","Feeding","CO",15,2011-10-13,"calendar",286,2011,NA,NA,"16047_Fruit/seed consumption_2011"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,312,"Flower visitation",2011,9,3,246,2455808,NA,"16048_Flower visitation","Feeding","CO",15,2011-09-03,"calendar",246,2011,NA,NA,"16048_Flower visitation_2011"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,457,"Insect consumption",2011,9,3,246,2455808,NA,"16048_Insect consumption","Feeding","CO",15,2011-09-03,"calendar",246,2011,NA,NA,"16048_Insect consumption_2011"
2803,39.971001,-105.397003,362,"Junco","hyemalis","dark-eyed junco","Animalia",16213,310,"Fruit/seed consumption",2011,9,15,258,2455820,NA,"16213_Fruit/seed consumption","Feeding","CO",15,2011-09-15,"calendar",258,2011,NA,NA,"16213_Fruit/seed consumption_2011"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,457,"Insect consumption",2011,9,22,265,2455827,4,"16214_Insect consumption","Feeding","CO",12,2011-09-22,"calendar",265,2011,NA,NA,"16214_Insect consumption_2011"
1447,42.176537,-85.892448,240,"Spinus","tristis","American goldfinch","Animalia",8332,310,"Fruit/seed consumption",2012,2,5,36,2455963,NA,"8332_Fruit/seed consumption","Feeding","MI",9,2012-02-05,"calendar",36,2012,NA,NA,"8332_Fruit/seed consumption_2012"
1447,42.176537,-85.892448,245,"Poecile","atricapillus","black-capped chickadee","Animalia",8334,310,"Fruit/seed consumption",2012,2,5,36,2455963,NA,"8334_Fruit/seed consumption","Feeding","MI",9,2012-02-05,"calendar",36,2012,NA,NA,"8334_Fruit/seed consumption_2012"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,294,"Singing individuals (birds)",2012,3,12,72,2455999,2,"10282_Singing individuals (birds)","Singing individuals","IL",15,2012-03-12,"calendar",72,2012,NA,NA,"10282_Singing individuals (birds)_2012"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,457,"Insect consumption",2012,4,29,120,2456047,3,"10282_Insect consumption","Feeding","IL",12,2012-04-29,"calendar",120,2012,NA,NA,"10282_Insect consumption_2012"
1419,42.011166,-88.503304,245,"Poecile","atricapillus","black-capped chickadee","Animalia",10283,294,"Singing individuals (birds)",2012,4,1,92,2456019,5,"10283_Singing individuals (birds)","Singing individuals","IL",14,2012-04-01,"calendar",92,2012,NA,NA,"10283_Singing individuals (birds)_2012"
1419,42.011166,-88.503304,245,"Poecile","atricapillus","black-capped chickadee","Animalia",10283,310,"Fruit/seed consumption",2012,3,9,69,2455996,2,"10283_Fruit/seed consumption","Feeding","IL",13,2012-03-09,"calendar",69,2012,NA,NA,"10283_Fruit/seed consumption_2012"
5428,48.033489,-122.598724,245,"Poecile","atricapillus","black-capped chickadee","Animalia",11350,310,"Fruit/seed consumption",2012,1,8,8,2455935,NA,"11350_Fruit/seed consumption","Feeding","WA",13,2012-01-08,"calendar",8,2012,NA,NA,"11350_Fruit/seed consumption_2012"
5428,48.033489,-122.598724,362,"Junco","hyemalis","dark-eyed junco","Animalia",11351,310,"Fruit/seed consumption",2012,1,8,8,2455935,NA,"11351_Fruit/seed consumption","Feeding","WA",13,2012-01-08,"calendar",8,2012,NA,NA,"11351_Fruit/seed consumption_2012"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,294,"Singing individuals (birds)",2012,3,15,75,2456002,4,"16046_Singing individuals (birds)","Singing individuals","CO",14,2012-03-15,"calendar",75,2012,NA,NA,"16046_Singing individuals (birds)_2012"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,310,"Fruit/seed consumption",2012,2,17,48,2455975,5,"16046_Fruit/seed consumption","Feeding","CO",10,2012-02-17,"calendar",48,2012,NA,NA,"16046_Fruit/seed consumption_2012"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,457,"Insect consumption",2012,4,29,120,2456047,3,"16046_Insect consumption","Feeding","CO",15,2012-04-29,"calendar",120,2012,NA,NA,"16046_Insect consumption_2012"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,294,"Singing individuals (birds)",2012,5,10,131,2456058,5,"16047_Singing individuals (birds)","Singing individuals","CO",13,2012-05-10,"calendar",131,2012,NA,NA,"16047_Singing individuals (birds)_2012"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2012,1,5,5,2455932,4,"16047_Fruit/seed consumption","Feeding","CO",15,2012-01-05,"calendar",5,2012,NA,NA,"16047_Fruit/seed consumption_2012"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,312,"Flower visitation",2012,5,10,131,2456058,5,"16048_Flower visitation","Feeding","CO",15,2012-05-10,"calendar",131,2012,NA,NA,"16048_Flower visitation_2012"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,457,"Insect consumption",2012,8,2,215,2456142,7,"16048_Insect consumption","Feeding","CO",15,2012-08-02,"calendar",215,2012,NA,NA,"16048_Insect consumption_2012"
2803,39.971001,-105.397003,362,"Junco","hyemalis","dark-eyed junco","Animalia",16213,294,"Singing individuals (birds)",2012,5,13,134,2456061,3,"16213_Singing individuals (birds)","Singing individuals","CO",12,2012-05-13,"calendar",134,2012,NA,NA,"16213_Singing individuals (birds)_2012"
2803,39.971001,-105.397003,362,"Junco","hyemalis","dark-eyed junco","Animalia",16213,310,"Fruit/seed consumption",2012,1,1,1,2455928,NA,"16213_Fruit/seed consumption","Feeding","CO",15,2012-01-01,"calendar",1,2012,NA,NA,"16213_Fruit/seed consumption_2012"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,294,"Singing individuals (birds)",2012,5,13,134,2456061,3,"16214_Singing individuals (birds)","Singing individuals","CO",10,2012-05-13,"calendar",134,2012,NA,NA,"16214_Singing individuals (birds)_2012"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,457,"Insect consumption",2012,7,5,187,2456114,7,"16214_Insect consumption","Feeding","CO",12,2012-07-05,"calendar",187,2012,NA,NA,"16214_Insect consumption_2012"
6481,42.456135,-72.344215,240,"Spinus","tristis","American goldfinch","Animalia",19034,310,"Fruit/seed consumption",2012,2,12,43,2455970,NA,"19034_Fruit/seed consumption","Feeding","MA",10,2012-02-12,"calendar",43,2012,NA,NA,"19034_Fruit/seed consumption_2012"
8242,31.596231,-110.575493,353,"Archilochus","alexandri","black-chinned hummingbird","Animalia",23606,312,"Flower visitation",2012,4,22,113,2456040,20,"23606_Flower visitation","Feeding","AZ",10,2012-04-22,"calendar",113,2012,NA,NA,"23606_Flower visitation_2012"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,294,"Singing individuals (birds)",2012,6,2,154,2456081,2,"25349_Singing individuals (birds)","Singing individuals","TX",12,2012-06-02,"calendar",154,2012,NA,NA,"25349_Singing individuals (birds)_2012"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,457,"Insect consumption",2012,5,27,148,2456075,2,"25349_Insect consumption","Feeding","TX",12,2012-05-27,"calendar",148,2012,NA,NA,"25349_Insect consumption_2012"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,294,"Singing individuals (birds)",2012,5,6,127,2456054,8,"25351_Singing individuals (birds)","Singing individuals","TX",12,2012-05-06,"calendar",127,2012,NA,NA,"25351_Singing individuals (birds)_2012"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,457,"Insect consumption",2012,7,28,210,2456137,4,"25351_Insect consumption","Feeding","TX",11,2012-07-28,"calendar",210,2012,NA,NA,"25351_Insect consumption_2012"
8496,46.328629,-96.061256,246,"Turdus","migratorius","American robin","Animalia",25780,310,"Fruit/seed consumption",2012,9,17,261,2456188,2,"25780_Fruit/seed consumption","Feeding","MN",12,2012-09-17,"calendar",261,2012,NA,NA,"25780_Fruit/seed consumption_2012"
8496,46.328629,-96.061256,245,"Poecile","atricapillus","black-capped chickadee","Animalia",25781,310,"Fruit/seed consumption",2012,4,22,113,2456040,NA,"25781_Fruit/seed consumption","Feeding","MN",14,2012-04-22,"calendar",113,2012,NA,NA,"25781_Fruit/seed consumption_2012"
8496,46.328629,-96.061256,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",25784,312,"Flower visitation",2012,6,21,173,2456100,2,"25784_Flower visitation","Feeding","MN",11,2012-06-21,"calendar",173,2012,NA,NA,"25784_Flower visitation_2012"
8496,46.328629,-96.061256,1104,"Hirundo","rustica","barn swallow","Animalia",25894,297,"Nest building (birds)",2012,5,5,126,2456053,3,"25894_Nest building (birds)","Nesting behavior","MN",12,2012-05-05,"calendar",126,2012,NA,NA,"25894_Nest building (birds)_2012"
8496,46.328629,-96.061256,1113,"Dryobates","pubescens","downy woodpecker","Animalia",25895,310,"Fruit/seed consumption",2012,4,24,115,2456042,NA,"25895_Fruit/seed consumption","Feeding","MN",14,2012-04-24,"calendar",115,2012,NA,NA,"25895_Fruit/seed consumption_2012"
8496,46.328629,-96.061256,355,"Troglodytes","aedon","house wren","Animalia",25897,297,"Nest building (birds)",2012,5,11,132,2456059,2,"25897_Nest building (birds)","Nesting behavior","MN",10,2012-05-11,"calendar",132,2012,NA,NA,"25897_Nest building (birds)_2012"
8496,46.328629,-96.061256,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",25898,294,"Singing individuals (birds)",2012,4,24,115,2456042,NA,"25898_Singing individuals (birds)","Singing individuals","MN",13,2012-04-24,"calendar",115,2012,NA,NA,"25898_Singing individuals (birds)_2012"
8496,46.328629,-96.061256,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",25898,310,"Fruit/seed consumption",2012,4,28,119,2456046,2,"25898_Fruit/seed consumption","Feeding","MN",13,2012-04-28,"calendar",119,2012,NA,NA,"25898_Fruit/seed consumption_2012"
8496,46.328629,-96.061256,1124,"Tachycineta","bicolor","tree swallow","Animalia",25899,297,"Nest building (birds)",2012,4,24,115,2456042,NA,"25899_Nest building (birds)","Nesting behavior","MN",9,2012-04-24,"calendar",115,2012,NA,NA,"25899_Nest building (birds)_2012"
8418,32.363758,-94.873947,1096,"Cyanocitta","cristata","blue jay","Animalia",28244,310,"Fruit/seed consumption",2012,9,4,248,2456175,3,"28244_Fruit/seed consumption","Feeding","TX",12,2012-09-04,"calendar",248,2012,NA,NA,"28244_Fruit/seed consumption_2012"
8418,32.363758,-94.873947,356,"Sialia","sialis","eastern bluebird","Animalia",28245,457,"Insect consumption",2012,10,3,277,2456204,1,"28245_Insect consumption","Feeding","TX",10,2012-10-03,"calendar",277,2012,NA,NA,"28245_Insect consumption_2012"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,294,"Singing individuals (birds)",2012,5,20,141,2456068,NA,"28247_Singing individuals (birds)","Singing individuals","TX",11,2012-05-20,"calendar",141,2012,NA,NA,"28247_Singing individuals (birds)_2012"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,310,"Fruit/seed consumption",2012,12,9,344,2456271,4,"28247_Fruit/seed consumption","Feeding","TX",12,2012-12-09,"calendar",344,2012,NA,NA,"28247_Fruit/seed consumption_2012"
8736,44.903229,-93.217445,240,"Spinus","tristis","American goldfinch","Animalia",28348,310,"Fruit/seed consumption",2012,7,14,196,2456123,4,"28348_Fruit/seed consumption","Feeding","MN",11,2012-07-14,"calendar",196,2012,NA,NA,"28348_Fruit/seed consumption_2012"
