"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","ind_phen","phenophase","resident","present_jan1","ind_phen_year","series_yrs"
9652,44.768246,-94.155746,309,"MN",1090,"Cardinalis","cardinalis","northern cardinal","Animalia",69510,310,"Fruit/seed consumption",2018,1,28,28,2458147,NA,2018,4,15,105,2458224,31,"69510_Fruit/seed consumption","Feeding",NA,NA,"69510_Fruit/seed consumption_2018",10
9652,44.768246,-94.155746,309,"MN",1090,"Cardinalis","cardinalis","northern cardinal","Animalia",69510,542,"Feeding (or foraging)",2018,1,28,28,2458147,NA,2018,4,15,105,2458224,31,"69510_Feeding (or foraging)","Feeding",NA,NA,"69510_Feeding (or foraging)_2018",9
12725,37.360928,-122.130836,176,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",71544,294,"Singing individuals (birds)",2018,1,18,18,2458137,1,2018,1,18,18,2458137,1,"71544_Singing individuals (birds)","Singing individuals",NA,NA,"71544_Singing individuals (birds)_2018",9
12725,37.360928,-122.130836,176,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",71544,312,"Flower visitation",2018,1,17,17,2458136,NA,2018,1,17,17,2458136,1,"71544_Flower visitation","Feeding",NA,NA,"71544_Flower visitation_2018",9
6099,34.119007,-118.760071,288,"CA",1229,"Melanerpes","formicivorus","acorn woodpecker","Animalia",72367,457,"Insect consumption",2018,1,18,18,2458137,NA,2018,2,22,53,2458172,7,"72367_Insect consumption","Feeding",NA,NA,"72367_Insect consumption_2018",11
6091,34.11578,-118.757507,282,"CA",1229,"Melanerpes","formicivorus","acorn woodpecker","Animalia",72369,542,"Feeding (or foraging)",2018,1,25,25,2458144,NA,2018,1,25,25,2458144,7,"72369_Feeding (or foraging)","Feeding",NA,NA,"72369_Feeding (or foraging)_2018",9
18529,33.630066,-112.147385,392,"AZ",1088,"Calypte","anna","Anna's hummingbird","Animalia",73449,312,"Flower visitation",2018,1,3,3,2458122,NA,2018,12,26,360,2458479,NA,"73449_Flower visitation","Feeding",NA,NA,"73449_Flower visitation_2018",10
18529,33.630066,-112.147385,392,"AZ",1088,"Calypte","anna","Anna's hummingbird","Animalia",73449,457,"Insect consumption",2018,1,3,3,2458122,NA,2018,12,26,360,2458479,NA,"73449_Insect consumption","Feeding",NA,NA,"73449_Insect consumption_2018",10
18529,33.630066,-112.147385,392,"AZ",740,"Toxostoma","curvirostre","curve-billed thrasher","Animalia",75309,457,"Insect consumption",2018,1,3,3,2458122,NA,2018,12,26,360,2458479,NA,"75309_Insect consumption","Feeding",NA,NA,"75309_Insect consumption_2018",10
9341,35.639874,-83.687721,508,"TN",377,"Vireo","olivaceus","red-eyed vireo","Animalia",75374,294,"Singing individuals (birds)",2018,5,21,141,2458260,19,2018,5,21,141,2458260,98,"75374_Singing individuals (birds)","Singing individuals",NA,NA,"75374_Singing individuals (birds)_2018",9
9341,35.639874,-83.687721,508,"TN",1098,"Setophaga","virens","black-throated green warbler","Animalia",75375,294,"Singing individuals (birds)",2018,4,4,94,2458213,7,2018,4,25,115,2458234,7,"75375_Singing individuals (birds)","Singing individuals",NA,NA,"75375_Singing individuals (birds)_2018",9
19944,33.66478,-117.843063,22,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,294,"Singing individuals (birds)",2018,1,1,1,2458120,NA,2018,1,24,24,2458143,2,"81455_Singing individuals (birds)","Singing individuals",NA,NA,"81455_Singing individuals (birds)_2018",11
19944,33.66478,-117.843063,22,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,295,"Territorial individuals (birds)",2018,1,7,7,2458126,6,2018,1,18,18,2458137,1,"81455_Territorial individuals (birds)","Territorial behavior",NA,NA,"81455_Territorial individuals (birds)_2018",9
19944,33.66478,-117.843063,22,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,312,"Flower visitation",2018,1,6,6,2458125,5,2018,1,7,7,2458126,5,"81455_Flower visitation","Feeding",NA,NA,"81455_Flower visitation_2018",11
19944,33.66478,-117.843063,22,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,457,"Insect consumption",2018,1,19,19,2458138,1,2018,1,19,19,2458138,5,"81455_Insect consumption","Feeding",NA,NA,"81455_Insect consumption_2018",11
19944,33.66478,-117.843063,22,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,542,"Feeding (or foraging)",2018,1,1,1,2458120,NA,2018,1,7,7,2458126,5,"81455_Feeding (or foraging)","Feeding",NA,NA,"81455_Feeding (or foraging)_2018",9
19944,33.66478,-117.843063,22,"CA",376,"Sayornis","nigricans","black phoebe","Animalia",81456,294,"Singing individuals (birds)",2018,1,6,6,2458125,5,2018,1,12,12,2458131,6,"81456_Singing individuals (birds)","Singing individuals",NA,NA,"81456_Singing individuals (birds)_2018",11
19944,33.66478,-117.843063,22,"CA",376,"Sayornis","nigricans","black phoebe","Animalia",81456,295,"Territorial individuals (birds)",2018,2,18,49,2458168,1,2018,2,18,49,2458168,10,"81456_Territorial individuals (birds)","Territorial behavior",NA,NA,"81456_Territorial individuals (birds)_2018",9
19944,33.66478,-117.843063,22,"CA",376,"Sayornis","nigricans","black phoebe","Animalia",81456,457,"Insect consumption",2018,1,1,1,2458120,NA,2018,1,1,1,2458120,5,"81456_Insect consumption","Feeding",NA,NA,"81456_Insect consumption_2018",11
19944,33.66478,-117.843063,22,"CA",376,"Sayornis","nigricans","black phoebe","Animalia",81456,542,"Feeding (or foraging)",2018,1,1,1,2458120,NA,2018,1,12,12,2458131,6,"81456_Feeding (or foraging)","Feeding",NA,NA,"81456_Feeding (or foraging)_2018",9
19944,33.66478,-117.843063,22,"CA",242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,294,"Singing individuals (birds)",2018,2,28,59,2458178,7,2018,2,28,59,2458178,4,"81457_Singing individuals (birds)","Singing individuals",NA,NA,"81457_Singing individuals (birds)_2018",10
19944,33.66478,-117.843063,22,"CA",242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,298,"Occupied nest",2018,4,9,99,2458218,8,2018,4,9,99,2458218,2,"81457_Occupied nest","Nesting behavior",NA,NA,"81457_Occupied nest_2018",9
19944,33.66478,-117.843063,22,"CA",242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,542,"Feeding (or foraging)",2018,2,17,48,2458167,3,2018,2,17,48,2458167,1,"81457_Feeding (or foraging)","Feeding",NA,NA,"81457_Feeding (or foraging)_2018",9
19944,33.66478,-117.843063,22,"CA",1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,294,"Singing individuals (birds)",2018,1,24,24,2458143,5,2018,1,24,24,2458143,2,"81458_Singing individuals (birds)","Singing individuals",NA,NA,"81458_Singing individuals (birds)_2018",11
19944,33.66478,-117.843063,22,"CA",1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,295,"Territorial individuals (birds)",2018,1,7,7,2458126,1,2018,1,7,7,2458126,5,"81458_Territorial individuals (birds)","Territorial behavior",NA,NA,"81458_Territorial individuals (birds)_2018",9
19944,33.66478,-117.843063,22,"CA",1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,542,"Feeding (or foraging)",2018,1,1,1,2458120,NA,2018,1,12,12,2458131,6,"81458_Feeding (or foraging)","Feeding",NA,NA,"81458_Feeding (or foraging)_2018",9
19944,33.66478,-117.843063,22,"CA",370,"Ardea","herodias","great blue heron","Animalia",81459,542,"Feeding (or foraging)",2018,1,6,6,2458125,5,2018,1,6,6,2458125,1,"81459_Feeding (or foraging)","Feeding",NA,NA,"81459_Feeding (or foraging)_2018",9
19944,33.66478,-117.843063,22,"CA",244,"Charadrius","vociferus","killdeer","Animalia",81460,295,"Territorial individuals (birds)",2018,3,18,77,2458196,3,2018,3,18,77,2458196,1,"81460_Territorial individuals (birds)","Territorial behavior",NA,NA,"81460_Territorial individuals (birds)_2018",9
19944,33.66478,-117.843063,22,"CA",244,"Charadrius","vociferus","killdeer","Animalia",81460,542,"Feeding (or foraging)",2018,1,1,1,2458120,NA,2018,1,1,1,2458120,5,"81460_Feeding (or foraging)","Feeding",NA,NA,"81460_Feeding (or foraging)_2018",9
19944,33.66478,-117.843063,22,"CA",248,"Pandion","haliaetus","osprey","Animalia",81461,297,"Nest building (birds)",2018,1,19,19,2458138,1,2018,1,19,19,2458138,5,"81461_Nest building (birds)","Nesting behavior",NA,NA,"81461_Nest building (birds)_2018",9
19944,33.66478,-117.843063,22,"CA",248,"Pandion","haliaetus","osprey","Animalia",81461,298,"Occupied nest",2018,1,6,6,2458125,5,2018,1,6,6,2458125,1,"81461_Occupied nest","Nesting behavior",NA,NA,"81461_Occupied nest_2018",9
19944,33.66478,-117.843063,22,"CA",248,"Pandion","haliaetus","osprey","Animalia",81461,542,"Feeding (or foraging)",2018,1,18,18,2458137,6,2018,1,19,19,2458138,5,"81461_Feeding (or foraging)","Feeding",NA,NA,"81461_Feeding (or foraging)_2018",9
19944,33.66478,-117.843063,22,"CA",373,"Actitis","macularius","spotted sandpiper","Animalia",81462,542,"Feeding (or foraging)",2018,1,7,7,2458126,1,2018,1,12,12,2458131,6,"81462_Feeding (or foraging)","Feeding",NA,NA,"81462_Feeding (or foraging)_2018",9
8418,32.363758,-94.873947,115,"TX",1377,"Baeolophus","bicolor","tufted titmouse","Animalia",85005,310,"Fruit/seed consumption",2018,1,7,7,2458126,4,2018,1,7,7,2458126,3,"85005_Fruit/seed consumption","Feeding",NA,NA,"85005_Fruit/seed consumption_2018",9
17414,42.936153,-73.433449,147,"NY",1197,"Geothlypis","trichas","common yellowthroat","Animalia",86970,294,"Singing individuals (birds)",2018,5,24,144,2458263,6,2018,6,3,154,2458273,6,"86970_Singing individuals (birds)","Singing individuals",NA,NA,"86970_Singing individuals (birds)_2018",11
20765,33.632149,-117.55545,440,"CA",1229,"Melanerpes","formicivorus","acorn woodpecker","Animalia",88470,311,"Nut gathering",2018,1,11,11,2458130,7,2018,1,11,11,2458130,10,"88470_Nut gathering","Feeding",NA,NA,"88470_Nut gathering_2018",9
20765,33.632149,-117.55545,440,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",88471,294,"Singing individuals (birds)",2018,2,19,50,2458169,6,2018,2,19,50,2458169,17,"88471_Singing individuals (birds)","Singing individuals",NA,NA,"88471_Singing individuals (birds)_2018",10
20765,33.632149,-117.55545,440,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",88471,312,"Flower visitation",2018,2,13,44,2458163,5,2018,2,13,44,2458163,6,"88471_Flower visitation","Feeding",NA,NA,"88471_Flower visitation_2018",10
20765,33.632149,-117.55545,440,"CA",376,"Sayornis","nigricans","black phoebe","Animalia",88472,457,"Insect consumption",2018,7,16,197,2458316,11,2018,7,16,197,2458316,2,"88472_Insect consumption","Feeding",NA,NA,"88472_Insect consumption_2018",9
20765,33.632149,-117.55545,440,"CA",355,"Troglodytes","aedon","house wren","Animalia",88474,294,"Singing individuals (birds)",2018,1,11,11,2458130,7,2018,1,11,11,2458130,10,"88474_Singing individuals (birds)","Singing individuals",NA,NA,"88474_Singing individuals (birds)_2018",10
20765,33.632149,-117.55545,440,"CA",1380,"Melospiza","melodia","song sparrow","Animalia",88475,294,"Singing individuals (birds)",2018,2,13,44,2458163,5,2018,2,13,44,2458163,6,"88475_Singing individuals (birds)","Singing individuals",NA,NA,"88475_Singing individuals (birds)_2018",11
20765,33.632149,-117.55545,440,"CA",1091,"Spinus","psaltria","lesser goldfinch","Animalia",88478,294,"Singing individuals (birds)",2018,2,8,39,2458158,18,2018,2,19,50,2458169,17,"88478_Singing individuals (birds)","Singing individuals",NA,NA,"88478_Singing individuals (birds)_2018",9
20956,33.632149,-117.55545,440,"CA",1378,"Chamaea","fasciata","wrentit","Animalia",90118,294,"Singing individuals (birds)",2018,1,6,6,2458125,NA,2018,11,10,314,2458433,NA,"90118_Singing individuals (birds)","Singing individuals",NA,NA,"90118_Singing individuals (birds)_2018",11
22740,38.525036,-121.970711,43,"CA",362,"Junco","hyemalis","dark-eyed junco","Animalia",102228,310,"Fruit/seed consumption",2018,1,11,11,2458130,7,2018,3,8,67,2458186,28,"102228_Fruit/seed consumption","Feeding",NA,NA,"102228_Fruit/seed consumption_2018",9
22740,38.525036,-121.970711,43,"CA",741,"Regulus","calendula","ruby-crowned kinglet","Animalia",102229,457,"Insect consumption",2018,1,4,4,2458123,NA,2018,1,11,11,2458130,14,"102229_Insect consumption","Feeding",NA,NA,"102229_Insect consumption_2018",9
22740,38.525036,-121.970711,43,"CA",357,"Sialia","mexicana","western bluebird","Animalia",102231,457,"Insect consumption",2018,1,11,11,2458130,7,2018,3,8,67,2458186,28,"102231_Insect consumption","Feeding",NA,NA,"102231_Insect consumption_2018",9
22740,38.525036,-121.970711,43,"CA",1097,"Setophaga","coronata","yellow-rumped warbler","Animalia",102234,457,"Insect consumption",2018,2,8,39,2458158,14,2018,2,8,39,2458158,14,"102234_Insect consumption","Feeding",NA,NA,"102234_Insect consumption_2018",9
20956,33.632149,-117.55545,440,"CA",1418,"Toxostoma","redivivum","California thrasher","Animalia",102436,294,"Singing individuals (birds)",2018,1,6,6,2458125,NA,2018,6,16,167,2458286,21,"102436_Singing individuals (birds)","Singing individuals",NA,NA,"102436_Singing individuals (birds)_2018",11
22858,38.09404,-122.37149,-1,"CA",1380,"Melospiza","melodia","song sparrow","Animalia",103159,294,"Singing individuals (birds)",2018,1,7,7,2458126,NA,2018,1,7,7,2458126,8,"103159_Singing individuals (birds)","Singing individuals",NA,NA,"103159_Singing individuals (birds)_2018",10
22858,38.09404,-122.37149,-1,"CA",1380,"Melospiza","melodia","song sparrow","Animalia",103159,310,"Fruit/seed consumption",2018,6,4,155,2458274,7,2018,6,4,155,2458274,7,"103159_Fruit/seed consumption","Feeding",NA,NA,"103159_Fruit/seed consumption_2018",9
22858,38.09404,-122.37149,-1,"CA",1380,"Melospiza","melodia","song sparrow","Animalia",103159,542,"Feeding (or foraging)",2018,6,4,155,2458274,7,2018,6,4,155,2458274,7,"103159_Feeding (or foraging)","Feeding",NA,NA,"103159_Feeding (or foraging)_2018",9
22858,38.09404,-122.37149,-1,"CA",1124,"Tachycineta","bicolor","tree swallow","Animalia",103160,542,"Feeding (or foraging)",2018,4,9,99,2458218,21,2018,4,9,99,2458218,7,"103160_Feeding (or foraging)","Feeding",NA,NA,"103160_Feeding (or foraging)_2018",9
22858,38.09404,-122.37149,-1,"CA",357,"Sialia","mexicana","western bluebird","Animalia",103161,542,"Feeding (or foraging)",2018,2,26,57,2458176,28,2018,2,26,57,2458176,7,"103161_Feeding (or foraging)","Feeding",NA,NA,"103161_Feeding (or foraging)_2018",9
17414,42.936153,-73.433449,147,"NY",352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",103211,542,"Feeding (or foraging)",2018,5,3,123,2458242,2,2018,7,27,208,2458327,2,"103211_Feeding (or foraging)","Feeding",NA,NA,"103211_Feeding (or foraging)_2018",9
22858,38.09404,-122.37149,-1,"CA",1375,"Anas","platyrhynchos","mallard","Animalia",114733,542,"Feeding (or foraging)",2018,1,29,29,2458148,14,2018,1,29,29,2458148,7,"114733_Feeding (or foraging)","Feeding",NA,NA,"114733_Feeding (or foraging)_2018",9
22858,38.09404,-122.37149,-1,"CA",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",114734,294,"Singing individuals (birds)",2018,3,12,71,2458190,7,2018,3,12,71,2458190,7,"114734_Singing individuals (birds)","Singing individuals",NA,NA,"114734_Singing individuals (birds)_2018",9
22858,38.09404,-122.37149,-1,"CA",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",114734,310,"Fruit/seed consumption",2018,6,25,176,2458295,63,2018,6,25,176,2458295,21,"114734_Fruit/seed consumption","Feeding",NA,NA,"114734_Fruit/seed consumption_2018",9
22858,38.09404,-122.37149,-1,"CA",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",114734,542,"Feeding (or foraging)",2018,4,9,99,2458218,14,2018,4,9,99,2458218,14,"114734_Feeding (or foraging)","Feeding",NA,NA,"114734_Feeding (or foraging)_2018",9
22858,38.09404,-122.37149,-1,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",114826,295,"Territorial individuals (birds)",2018,1,7,7,2458126,NA,2018,1,7,7,2458126,8,"114826_Territorial individuals (birds)","Territorial behavior",NA,NA,"114826_Territorial individuals (birds)_2018",9
22858,38.09404,-122.37149,-1,"CA",1088,"Calypte","anna","Anna's hummingbird","Animalia",114826,542,"Feeding (or foraging)",2018,1,29,29,2458148,14,2018,1,29,29,2458148,7,"114826_Feeding (or foraging)","Feeding",NA,NA,"114826_Feeding (or foraging)_2018",9
2803,39.971001,-105.397003,2329,"CO",1232,"Pica","hudsonia","black-billed magpie","Animalia",122046,310,"Fruit/seed consumption",2018,1,2,2,2458121,NA,2018,4,2,92,2458211,21,"122046_Fruit/seed consumption","Feeding",NA,NA,"122046_Fruit/seed consumption_2018",9
2803,39.971001,-105.397003,2329,"CO",1232,"Pica","hudsonia","black-billed magpie","Animalia",122046,457,"Insect consumption",2018,1,2,2,2458121,NA,2018,1,6,6,2458125,15,"122046_Insect consumption","Feeding",NA,NA,"122046_Insect consumption_2018",9
2803,39.971001,-105.397003,2329,"CO",1232,"Pica","hudsonia","black-billed magpie","Animalia",122046,542,"Feeding (or foraging)",2018,1,2,2,2458121,NA,2018,8,3,215,2458334,3,"122046_Feeding (or foraging)","Feeding",NA,NA,"122046_Feeding (or foraging)_2018",9
2803,39.971001,-105.397003,2329,"CO",1113,"Dryobates","pubescens","downy woodpecker","Animalia",122049,310,"Fruit/seed consumption",2018,1,2,2,2458121,NA,2018,2,10,41,2458160,7,"122049_Fruit/seed consumption","Feeding",NA,NA,"122049_Fruit/seed consumption_2018",9
2803,39.971001,-105.397003,2329,"CO",1113,"Dryobates","pubescens","downy woodpecker","Animalia",122049,542,"Feeding (or foraging)",2018,1,2,2,2458121,NA,2018,2,10,41,2458160,7,"122049_Feeding (or foraging)","Feeding",NA,NA,"122049_Feeding (or foraging)_2018",9
2803,39.971001,-105.397003,2329,"CO",1411,"Poecile","gambeli","mountain chickadee","Animalia",122050,294,"Singing individuals (birds)",2018,1,2,2,2458121,NA,2018,4,2,92,2458211,21,"122050_Singing individuals (birds)","Singing individuals",NA,NA,"122050_Singing individuals (birds)_2018",9
2803,39.971001,-105.397003,2329,"CO",1411,"Poecile","gambeli","mountain chickadee","Animalia",122050,310,"Fruit/seed consumption",2018,1,2,2,2458121,NA,2018,3,22,81,2458200,8,"122050_Fruit/seed consumption","Feeding",NA,NA,"122050_Fruit/seed consumption_2018",9
2803,39.971001,-105.397003,2329,"CO",1411,"Poecile","gambeli","mountain chickadee","Animalia",122050,542,"Feeding (or foraging)",2018,1,2,2,2458121,NA,2018,3,22,81,2458200,8,"122050_Feeding (or foraging)","Feeding",NA,NA,"122050_Feeding (or foraging)_2018",9
2803,39.971001,-105.397003,2329,"CO",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",122051,294,"Singing individuals (birds)",2018,4,2,92,2458211,3,2018,4,23,113,2458232,4,"122051_Singing individuals (birds)","Singing individuals",NA,NA,"122051_Singing individuals (birds)_2018",9
2803,39.971001,-105.397003,2329,"CO",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",122051,310,"Fruit/seed consumption",2018,5,11,131,2458250,4,2018,6,15,166,2458285,7,"122051_Fruit/seed consumption","Feeding",NA,NA,"122051_Fruit/seed consumption_2018",9
2803,39.971001,-105.397003,2329,"CO",359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",122051,542,"Feeding (or foraging)",2018,3,16,75,2458194,4,2018,3,16,75,2458194,3,"122051_Feeding (or foraging)","Feeding",NA,NA,"122051_Feeding (or foraging)_2018",9
