"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","series_yrs","first_yes_date","yeartype","dop","year","resident","present_jan1","ind_phen_year"
8418,32.363758,-94.873947,363,"Molothrus","ater","brown-headed cowbird","Animalia",64379,310,"Fruit/seed consumption",2023,4,20,110,2460055,14,"64379_Fruit/seed consumption","Feeding","TX",9,2023-04-20,"calendar",110,2023,NA,NA,"64379_Fruit/seed consumption_2023"
17414,42.936153,-73.433449,1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,298,"Occupied nest",2023,5,11,131,2460076,5,"66940_Occupied nest","Nesting behavior","NY",9,2023-05-11,"calendar",131,2023,NA,NA,"66940_Occupied nest_2023"
17414,42.936153,-73.433449,1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,457,"Insect consumption",2023,4,9,99,2460044,4,"66940_Insect consumption","Feeding","NY",9,2023-04-09,"calendar",99,2023,NA,NA,"66940_Insect consumption_2023"
17414,42.936153,-73.433449,1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,542,"Feeding (or foraging)",2023,4,9,99,2460044,4,"66940_Feeding (or foraging)","Feeding","NY",9,2023-04-09,"calendar",99,2023,NA,NA,"66940_Feeding (or foraging)_2023"
17707,37.360123,-122.128151,362,"Junco","hyemalis","dark-eyed junco","Animalia",68613,294,"Singing individuals (birds)",2023,2,9,40,2459985,2,"68613_Singing individuals (birds)","Singing individuals","CA",9,2023-02-09,"calendar",40,2023,NA,NA,"68613_Singing individuals (birds)_2023"
9652,44.768246,-94.155746,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",69510,294,"Singing individuals (birds)",2023,2,26,57,2460002,4,"69510_Singing individuals (birds)","Singing individuals","MN",9,2023-02-26,"calendar",57,2023,NA,NA,"69510_Singing individuals (birds)_2023"
12725,37.360928,-122.130836,1088,"Calypte","anna","Anna's hummingbird","Animalia",71544,294,"Singing individuals (birds)",2023,5,2,122,2460067,5,"71544_Singing individuals (birds)","Singing individuals","CA",9,2023-05-02,"calendar",122,2023,NA,NA,"71544_Singing individuals (birds)_2023"
12725,37.360928,-122.130836,1088,"Calypte","anna","Anna's hummingbird","Animalia",71544,312,"Flower visitation",2023,5,18,138,2460083,2,"71544_Flower visitation","Feeding","CA",9,2023-05-18,"calendar",138,2023,NA,NA,"71544_Flower visitation_2023"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,294,"Singing individuals (birds)",2023,1,21,21,2459966,4,"81455_Singing individuals (birds)","Singing individuals","CA",11,2023-01-21,"calendar",21,2023,NA,NA,"81455_Singing individuals (birds)_2023"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,295,"Territorial individuals (birds)",2023,1,21,21,2459966,4,"81455_Territorial individuals (birds)","Territorial behavior","CA",9,2023-01-21,"calendar",21,2023,NA,NA,"81455_Territorial individuals (birds)_2023"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,312,"Flower visitation",2023,2,10,41,2459986,4,"81455_Flower visitation","Feeding","CA",11,2023-02-10,"calendar",41,2023,NA,NA,"81455_Flower visitation_2023"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,457,"Insect consumption",2023,1,17,17,2459962,9,"81455_Insect consumption","Feeding","CA",11,2023-01-17,"calendar",17,2023,NA,NA,"81455_Insect consumption_2023"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,542,"Feeding (or foraging)",2023,1,17,17,2459962,9,"81455_Feeding (or foraging)","Feeding","CA",9,2023-01-17,"calendar",17,2023,NA,NA,"81455_Feeding (or foraging)_2023"
19944,33.66478,-117.843063,376,"Sayornis","nigricans","black phoebe","Animalia",81456,294,"Singing individuals (birds)",2023,1,8,8,2459953,7,"81456_Singing individuals (birds)","Singing individuals","CA",11,2023-01-08,"calendar",8,2023,NA,NA,"81456_Singing individuals (birds)_2023"
19944,33.66478,-117.843063,376,"Sayornis","nigricans","black phoebe","Animalia",81456,295,"Territorial individuals (birds)",2023,6,5,156,2460101,8,"81456_Territorial individuals (birds)","Territorial behavior","CA",9,2023-06-05,"calendar",156,2023,NA,NA,"81456_Territorial individuals (birds)_2023"
19944,33.66478,-117.843063,376,"Sayornis","nigricans","black phoebe","Animalia",81456,457,"Insect consumption",2023,1,29,29,2459974,2,"81456_Insect consumption","Feeding","CA",11,2023-01-29,"calendar",29,2023,NA,NA,"81456_Insect consumption_2023"
19944,33.66478,-117.843063,376,"Sayornis","nigricans","black phoebe","Animalia",81456,542,"Feeding (or foraging)",2023,1,21,21,2459966,4,"81456_Feeding (or foraging)","Feeding","CA",9,2023-01-21,"calendar",21,2023,NA,NA,"81456_Feeding (or foraging)_2023"
19944,33.66478,-117.843063,242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,294,"Singing individuals (birds)",2023,4,2,92,2460037,2,"81457_Singing individuals (birds)","Singing individuals","CA",10,2023-04-02,"calendar",92,2023,NA,NA,"81457_Singing individuals (birds)_2023"
19944,33.66478,-117.843063,242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,297,"Nest building (birds)",2023,4,18,108,2460053,8,"81457_Nest building (birds)","Nesting behavior","CA",10,2023-04-18,"calendar",108,2023,NA,NA,"81457_Nest building (birds)_2023"
19944,33.66478,-117.843063,1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,294,"Singing individuals (birds)",2023,1,27,27,2459972,6,"81458_Singing individuals (birds)","Singing individuals","CA",11,2023-01-27,"calendar",27,2023,NA,NA,"81458_Singing individuals (birds)_2023"
19944,33.66478,-117.843063,1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,295,"Territorial individuals (birds)",2023,2,10,41,2459986,4,"81458_Territorial individuals (birds)","Territorial behavior","CA",9,2023-02-10,"calendar",41,2023,NA,NA,"81458_Territorial individuals (birds)_2023"
19944,33.66478,-117.843063,1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,542,"Feeding (or foraging)",2023,1,21,21,2459966,4,"81458_Feeding (or foraging)","Feeding","CA",9,2023-01-21,"calendar",21,2023,NA,NA,"81458_Feeding (or foraging)_2023"
19944,33.66478,-117.843063,370,"Ardea","herodias","great blue heron","Animalia",81459,542,"Feeding (or foraging)",2023,1,29,29,2459974,2,"81459_Feeding (or foraging)","Feeding","CA",9,2023-01-29,"calendar",29,2023,NA,NA,"81459_Feeding (or foraging)_2023"
19944,33.66478,-117.843063,244,"Charadrius","vociferus","killdeer","Animalia",81460,542,"Feeding (or foraging)",2023,1,27,27,2459972,6,"81460_Feeding (or foraging)","Feeding","CA",9,2023-01-27,"calendar",27,2023,NA,NA,"81460_Feeding (or foraging)_2023"
19944,33.66478,-117.843063,248,"Pandion","haliaetus","osprey","Animalia",81461,542,"Feeding (or foraging)",2023,1,17,17,2459962,9,"81461_Feeding (or foraging)","Feeding","CA",9,2023-01-17,"calendar",17,2023,NA,NA,"81461_Feeding (or foraging)_2023"
19944,33.66478,-117.843063,373,"Actitis","macularius","spotted sandpiper","Animalia",81462,542,"Feeding (or foraging)",2023,2,15,46,2459991,5,"81462_Feeding (or foraging)","Feeding","CA",9,2023-02-15,"calendar",46,2023,NA,NA,"81462_Feeding (or foraging)_2023"
17414,42.936153,-73.433449,1197,"Geothlypis","trichas","common yellowthroat","Animalia",86970,294,"Singing individuals (birds)",2023,5,13,133,2460078,2,"86970_Singing individuals (birds)","Singing individuals","NY",11,2023-05-13,"calendar",133,2023,NA,NA,"86970_Singing individuals (birds)_2023"
20765,33.632149,-117.55545,1088,"Calypte","anna","Anna's hummingbird","Animalia",88471,312,"Flower visitation",2023,2,19,50,2459995,5,"88471_Flower visitation","Feeding","CA",9,2023-02-19,"calendar",50,2023,NA,NA,"88471_Flower visitation_2023"
20765,33.632149,-117.55545,376,"Sayornis","nigricans","black phoebe","Animalia",88472,457,"Insect consumption",2023,7,16,197,2460142,4,"88472_Insect consumption","Feeding","CA",9,2023-07-16,"calendar",197,2023,NA,NA,"88472_Insect consumption_2023"
20765,33.632149,-117.55545,355,"Troglodytes","aedon","house wren","Animalia",88474,294,"Singing individuals (birds)",2023,2,19,50,2459995,5,"88474_Singing individuals (birds)","Singing individuals","CA",9,2023-02-19,"calendar",50,2023,NA,NA,"88474_Singing individuals (birds)_2023"
20765,33.632149,-117.55545,1380,"Melospiza","melodia","song sparrow","Animalia",88475,294,"Singing individuals (birds)",2023,3,7,66,2460011,5,"88475_Singing individuals (birds)","Singing individuals","CA",10,2023-03-07,"calendar",66,2023,NA,NA,"88475_Singing individuals (birds)_2023"
20765,33.632149,-117.55545,1091,"Spinus","psaltria","lesser goldfinch","Animalia",88478,294,"Singing individuals (birds)",2023,3,7,66,2460011,5,"88478_Singing individuals (birds)","Singing individuals","CA",9,2023-03-07,"calendar",66,2023,NA,NA,"88478_Singing individuals (birds)_2023"
22740,38.525036,-121.970711,741,"Regulus","calendula","ruby-crowned kinglet","Animalia",102229,457,"Insect consumption",2023,10,19,292,2460237,14,"102229_Insect consumption","Feeding","CA",9,2023-10-19,"calendar",292,2023,NA,NA,"102229_Insect consumption_2023"
22740,38.525036,-121.970711,357,"Sialia","mexicana","western bluebird","Animalia",102231,457,"Insect consumption",2023,3,9,68,2460013,12,"102231_Insect consumption","Feeding","CA",9,2023-03-09,"calendar",68,2023,NA,NA,"102231_Insect consumption_2023"
22858,38.09404,-122.37149,1380,"Melospiza","melodia","song sparrow","Animalia",103159,294,"Singing individuals (birds)",2023,3,6,65,2460010,5,"103159_Singing individuals (birds)","Singing individuals","CA",10,2023-03-06,"calendar",65,2023,NA,NA,"103159_Singing individuals (birds)_2023"
22858,38.09404,-122.37149,1380,"Melospiza","melodia","song sparrow","Animalia",103159,542,"Feeding (or foraging)",2023,3,13,72,2460017,7,"103159_Feeding (or foraging)","Feeding","CA",9,2023-03-13,"calendar",72,2023,NA,NA,"103159_Feeding (or foraging)_2023"
22858,38.09404,-122.37149,357,"Sialia","mexicana","western bluebird","Animalia",103161,457,"Insect consumption",2023,2,20,51,2459996,7,"103161_Insect consumption","Feeding","CA",9,2023-02-20,"calendar",51,2023,NA,NA,"103161_Insect consumption_2023"
22858,38.09404,-122.37149,357,"Sialia","mexicana","western bluebird","Animalia",103161,542,"Feeding (or foraging)",2023,2,20,51,2459996,7,"103161_Feeding (or foraging)","Feeding","CA",9,2023-02-20,"calendar",51,2023,NA,NA,"103161_Feeding (or foraging)_2023"
17414,42.936153,-73.433449,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",103211,542,"Feeding (or foraging)",2023,5,11,131,2460076,5,"103211_Feeding (or foraging)","Feeding","NY",9,2023-05-11,"calendar",131,2023,NA,NA,"103211_Feeding (or foraging)_2023"
22858,38.09404,-122.37149,1375,"Anas","platyrhynchos","mallard","Animalia",114733,542,"Feeding (or foraging)",2023,5,29,149,2460094,7,"114733_Feeding (or foraging)","Feeding","CA",9,2023-05-29,"calendar",149,2023,NA,NA,"114733_Feeding (or foraging)_2023"
22858,38.09404,-122.37149,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",114734,294,"Singing individuals (birds)",2023,2,6,37,2459982,7,"114734_Singing individuals (birds)","Singing individuals","CA",9,2023-02-06,"calendar",37,2023,NA,NA,"114734_Singing individuals (birds)_2023"
22858,38.09404,-122.37149,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",114734,542,"Feeding (or foraging)",2023,1,30,30,2459975,7,"114734_Feeding (or foraging)","Feeding","CA",9,2023-01-30,"calendar",30,2023,NA,NA,"114734_Feeding (or foraging)_2023"
22858,38.09404,-122.37149,1088,"Calypte","anna","Anna's hummingbird","Animalia",114826,295,"Territorial individuals (birds)",2023,4,17,107,2460052,7,"114826_Territorial individuals (birds)","Territorial behavior","CA",9,2023-04-17,"calendar",107,2023,NA,NA,"114826_Territorial individuals (birds)_2023"
22858,38.09404,-122.37149,1088,"Calypte","anna","Anna's hummingbird","Animalia",114826,542,"Feeding (or foraging)",2023,2,6,37,2459982,7,"114826_Feeding (or foraging)","Feeding","CA",9,2023-02-06,"calendar",37,2023,NA,NA,"114826_Feeding (or foraging)_2023"
2803,39.971001,-105.397003,1113,"Dryobates","pubescens","downy woodpecker","Animalia",122049,310,"Fruit/seed consumption",2023,3,1,60,2460005,9,"122049_Fruit/seed consumption","Feeding","CO",9,2023-03-01,"calendar",60,2023,NA,NA,"122049_Fruit/seed consumption_2023"
2803,39.971001,-105.397003,1113,"Dryobates","pubescens","downy woodpecker","Animalia",122049,542,"Feeding (or foraging)",2023,3,1,60,2460005,9,"122049_Feeding (or foraging)","Feeding","CO",9,2023-03-01,"calendar",60,2023,NA,NA,"122049_Feeding (or foraging)_2023"
2803,39.971001,-105.397003,1411,"Poecile","gambeli","mountain chickadee","Animalia",122050,294,"Singing individuals (birds)",2023,8,8,220,2460165,4,"122050_Singing individuals (birds)","Singing individuals","CO",9,2023-08-08,"calendar",220,2023,NA,NA,"122050_Singing individuals (birds)_2023"
2803,39.971001,-105.397003,1411,"Poecile","gambeli","mountain chickadee","Animalia",122050,542,"Feeding (or foraging)",2023,9,14,257,2460202,7,"122050_Feeding (or foraging)","Feeding","CO",9,2023-09-14,"calendar",257,2023,NA,NA,"122050_Feeding (or foraging)_2023"
2803,39.971001,-105.397003,1398,"Cyanocitta","stelleri","Steller's jay","Animalia",122052,310,"Fruit/seed consumption",2023,1,16,16,2459961,5,"122052_Fruit/seed consumption","Feeding","CO",9,2023-01-16,"calendar",16,2023,NA,NA,"122052_Fruit/seed consumption_2023"
2803,39.971001,-105.397003,1398,"Cyanocitta","stelleri","Steller's jay","Animalia",122052,457,"Insect consumption",2023,4,10,100,2460045,10,"122052_Insect consumption","Feeding","CO",9,2023-04-10,"calendar",100,2023,NA,NA,"122052_Insect consumption_2023"
2803,39.971001,-105.397003,1398,"Cyanocitta","stelleri","Steller's jay","Animalia",122052,542,"Feeding (or foraging)",2023,1,16,16,2459961,5,"122052_Feeding (or foraging)","Feeding","CO",9,2023-01-16,"calendar",16,2023,NA,NA,"122052_Feeding (or foraging)_2023"
2803,39.971001,-105.397003,1415,"Sitta","carolinensis","white-breasted nuthatch","Animalia",122053,294,"Singing individuals (birds)",2023,2,20,51,2459996,7,"122053_Singing individuals (birds)","Singing individuals","CO",9,2023-02-20,"calendar",51,2023,NA,NA,"122053_Singing individuals (birds)_2023"
2803,39.971001,-105.397003,1415,"Sitta","carolinensis","white-breasted nuthatch","Animalia",122053,457,"Insect consumption",2023,5,16,136,2460081,4,"122053_Insect consumption","Feeding","CO",9,2023-05-16,"calendar",136,2023,NA,NA,"122053_Insect consumption_2023"
2803,39.971001,-105.397003,1415,"Sitta","carolinensis","white-breasted nuthatch","Animalia",122053,542,"Feeding (or foraging)",2023,2,20,51,2459996,7,"122053_Feeding (or foraging)","Feeding","CO",9,2023-02-20,"calendar",51,2023,NA,NA,"122053_Feeding (or foraging)_2023"
12064,32.248463,-110.909584,1223,"Auriparus","flaviceps","verdin","Animalia",139417,542,"Feeding (or foraging)",2023,5,18,138,2460083,5,"139417_Feeding (or foraging)","Feeding","AZ",9,2023-05-18,"calendar",138,2023,NA,NA,"139417_Feeding (or foraging)_2023"
27407,38.037094,-122.394722,244,"Charadrius","vociferus","killdeer","Animalia",141455,542,"Feeding (or foraging)",2023,5,29,149,2460094,7,"141455_Feeding (or foraging)","Feeding","CA",9,2023-05-29,"calendar",149,2023,NA,NA,"141455_Feeding (or foraging)_2023"
27407,38.037094,-122.394722,1375,"Anas","platyrhynchos","mallard","Animalia",141456,542,"Feeding (or foraging)",2023,1,23,23,2459968,6,"141456_Feeding (or foraging)","Feeding","CA",9,2023-01-23,"calendar",23,2023,NA,NA,"141456_Feeding (or foraging)_2023"
27407,38.037094,-122.394722,375,"Zenaida","macroura","mourning dove","Animalia",141460,294,"Singing individuals (birds)",2023,2,20,51,2459996,7,"141460_Singing individuals (birds)","Singing individuals","CA",9,2023-02-20,"calendar",51,2023,NA,NA,"141460_Singing individuals (birds)_2023"
27407,38.037094,-122.394722,376,"Sayornis","nigricans","black phoebe","Animalia",141461,294,"Singing individuals (birds)",2023,5,15,135,2460080,7,"141461_Singing individuals (birds)","Singing individuals","CA",9,2023-05-15,"calendar",135,2023,NA,NA,"141461_Singing individuals (birds)_2023"
27407,38.037094,-122.394722,376,"Sayornis","nigricans","black phoebe","Animalia",141461,457,"Insect consumption",2023,1,30,30,2459975,7,"141461_Insect consumption","Feeding","CA",9,2023-01-30,"calendar",30,2023,NA,NA,"141461_Insect consumption_2023"
27407,38.037094,-122.394722,376,"Sayornis","nigricans","black phoebe","Animalia",141461,542,"Feeding (or foraging)",2023,1,30,30,2459975,7,"141461_Feeding (or foraging)","Feeding","CA",9,2023-01-30,"calendar",30,2023,NA,NA,"141461_Feeding (or foraging)_2023"
22740,38.525036,-121.970711,1654,"Baeolophus","inornatus","oak titmouse","Animalia",148019,457,"Insect consumption",2023,3,9,68,2460013,12,"148019_Insect consumption","Feeding","CA",9,2023-03-09,"calendar",68,2023,NA,NA,"148019_Insect consumption_2023"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,294,"Singing individuals (birds)",2024,4,29,120,2460430,7,"10282_Singing individuals (birds)","Singing individuals","IL",13,2024-04-29,"calendar",120,2024,NA,NA,"10282_Singing individuals (birds)_2024"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,542,"Feeding (or foraging)",2024,4,14,105,2460415,4,"12709_Feeding (or foraging)","Feeding","ME",9,2024-04-14,"calendar",105,2024,NA,NA,"12709_Feeding (or foraging)_2024"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,295,"Territorial individuals (birds)",2024,5,13,134,2460444,7,"12712_Territorial individuals (birds)","Territorial behavior","ME",9,2024-05-13,"calendar",134,2024,NA,NA,"12712_Territorial individuals (birds)_2024"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,312,"Flower visitation",2024,5,20,141,2460451,6,"12712_Flower visitation","Feeding","ME",13,2024-05-20,"calendar",141,2024,NA,NA,"12712_Flower visitation_2024"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,542,"Feeding (or foraging)",2024,5,6,127,2460437,3,"12712_Feeding (or foraging)","Feeding","ME",9,2024-05-06,"calendar",127,2024,NA,NA,"12712_Feeding (or foraging)_2024"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,294,"Singing individuals (birds)",2024,3,4,64,2460374,5,"16046_Singing individuals (birds)","Singing individuals","CO",14,2024-03-04,"calendar",64,2024,NA,NA,"16046_Singing individuals (birds)_2024"
